time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,wifi_freq,bit_rate,link_quality,link_quality_max,signal_level,gpu,gpu_mem,net,cpu_user_time_diff,cpu_system_time_diff,cpu_idle_time_diff,net_sent_diff,net_recv_diff,state,label,label - 1 step,label - 2 step,label - 4 step,label - 8 step,label - 16 step,label - 32 step,predicted states - 1 step,log_likelihood - 1 step,predicted states - 2 step,log_likelihood - 2 step,predicted states - 4 step,log_likelihood - 4 step,predicted states - 8 step,log_likelihood - 8 step,predicted states - 16 step,log_likelihood - 16 step,predicted states - 32 step,log_likelihood - 32 step
21-3-2022 5:8:57,1647853737.4704385,600.0,3.8,79371.36,5511.37,2098302.64,7.5,319949042,383220884,0.0,4.016765368769275e-07,41.381,5.745,24.0,66,70,-44,0,0,0.0,0.020000000004074536,0.0500000000001819,19.16000000014901,0.0,201.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:9:2,1647853742.4705052,1800.0,1.7,79371.4,5511.42,2098322.22,7.5,319949042,383221286,0.0,8.039892655852144e-07,42.842,5.745,24.0,66,70,-44,0,0,0.0,0.03999999999359716,0.0500000000001819,19.580000000074506,0.0,402.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:9:7,1647853747.4745328,600.0,4.2,79371.43,5511.45,2098341.37,7.5,319949042,383221688,0.0,8.033528823737174e-07,42.355,5.745,24.0,66,70,-44,0,0,0.0,0.029999999998835847,0.02999999999974534,19.149999999906868,0.0,402.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:9:12,1647853752.4773202,1800.0,1.5,79371.46,5511.51,2098360.97,7.5,319949042,383221889,0.0,4.017760217918983e-07,42.842,5.745,24.0,66,70,-44,0,0,0.0,0.030000000013387762,0.06000000000040018,19.600000000093132,0.0,201.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:9:17,1647853757.4813502,600.0,4.0,79371.48,5511.54,2098380.11,7.5,319949330,383223089,5.75536119126244e-07,2.398067163026017e-06,41.381,5.745,24.0,66,70,-44,0,0,0.0,0.01999999998952262,0.02999999999974534,19.139999999664724,288.0,1200.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:9:22,1647853762.4846926,1800.0,1.5,79371.52,5511.6,2098399.72,7.5,319949330,383223491,0.0,8.034629027160084e-07,41.381,5.745,24.0,66,70,-44,0,0,0.0,0.04000000000814907,0.06000000000040018,19.610000000335276,0.0,402.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:9:27,1647853767.4887228,600.0,4.0,79371.55,5511.63,2098418.87,7.5,319949330,383223836,0.0,6.894442765211909e-07,40.894,5.745,24.0,66,70,-44,0,0,0.0,0.029999999998835847,0.02999999999974534,19.149999999906868,0.0,345.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:9:32,1647853772.489441,1800.0,1.5,79371.58,5511.69,2098438.47,7.5,319949330,383224238,0.0,8.03884543407214e-07,41.868,5.745,24.0,66,70,-44,0,0,0.0,0.029999999998835847,0.05999999999949068,19.600000000093132,0.0,402.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:9:37,1647853777.493469,600.0,4.0,79371.6,5511.73,2098457.61,7.5,319949420,383224980,1.798551057809749e-07,1.4828054276609264e-06,40.894,5.745,24.0,65,70,-45,0,0,0.0,0.020000000004074536,0.03999999999996362,19.139999999664724,90.0,742.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:9:42,1647853782.496239,1800.0,5.2,79371.73,5511.83,2098476.65,7.5,319949486,383225008,1.3192691388675992e-07,5.5968993770140584e-08,41.868,5.745,390.0,65,70,-45,0,0,0.0,0.1299999999901047,0.1000000000003638,19.040000000037253,66.0,28.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:9:47,1647853787.5002213,600.0,3.7,79371.76,5511.86,2098496.25,7.5,319949576,383226259,1.7985675109322025e-07,2.5000088401957613e-06,41.868,5.745,390.0,65,70,-45,0,0,0.0,0.029999999998835847,0.02999999999974534,19.600000000093132,90.0,1251.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:9:52,1647853792.5041587,1800.0,1.2,79371.79,5511.92,2098515.86,7.5,319949576,383226460,0.0,4.0168367548462733e-07,41.868,5.745,24.0,66,70,-44,0,0,0.0,0.029999999998835847,0.06000000000040018,19.609999999869615,0.0,201.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:9:57,1647853797.508186,600.0,4.2,79371.81,5511.96,2098535.0,7.5,319949576,383226862,0.0,8.033529206497376e-07,41.381,5.745,24.0,66,70,-44,0,0,0.0,0.020000000004074536,0.03999999999996362,19.140000000130385,0.0,402.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:10:2,1647853802.512126,1800.0,1.5,79371.87,5512.0,2098554.6,7.5,319949710,383227418,2.6778898939848853e-07,1.1111244634743257e-06,41.381,5.745,24.0,66,70,-44,0,0,0.0,0.059999999997671694,0.03999999999996362,19.600000000093132,134.0,556.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:10:7,1647853807.5161529,600.0,4.0,79371.9,5512.03,2098573.76,7.5,319949710,383227619,0.0,4.016764986008945e-07,40.894,5.745,24.0,66,70,-44,0,0,0.0,0.029999999998835847,0.02999999999974534,19.15999999968335,0.0,201.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:10:12,1647853812.520086,1800.0,1.5,79371.93,5512.09,2098593.37,7.5,319949710,383228021,0.0,8.033680399629941e-07,41.381,5.745,24.0,66,70,-44,0,0,0.0,0.029999999998835847,0.06000000000040018,19.610000000335276,0.0,402.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:10:17,1647853817.5241158,600.0,4.0,79371.96,5512.12,2098612.52,7.5,319949998,383229221,5.755361465478444e-07,2.3980672772826847e-06,40.894,5.745,24.0,66,70,-44,0,0,0.0,0.030000000013387762,0.02999999999974534,19.149999999906868,288.0,1200.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:10:22,1647853822.5280874,600.0,4.2,79372.0,5512.2,2098631.62,7.5,319949998,383229422,0.0,4.0168093866937853e-07,40.407,5.745,24.0,66,70,-44,0,0,0.0,0.03999999999359716,0.07999999999992724,19.100000000093132,0.0,201.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:10:27,1647853827.530101,1800.0,1.7,79372.04,5512.26,2098651.22,7.5,319949998,383229968,0.0,1.0915603886107346e-06,40.407,5.745,24.0,66,70,-44,0,0,0.0,0.03999999999359716,0.06000000000040018,19.600000000093132,0.0,546.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:10:32,1647853832.534125,600.0,4.5,79372.05,5512.3,2098670.37,7.5,319949998,383230169,0.0,4.016767282572019e-07,40.407,5.745,24.0,66,70,-44,0,0,0.0,0.010000000009313226,0.03999999999996362,19.149999999906868,0.0,201.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:10:37,1647853837.534742,1800.0,2.2,79372.09,5512.38,2098689.93,7.5,319950088,383230911,1.7997778975868725e-07,1.4838168888993992e-06,41.868,5.745,24.0,65,70,-45,0,0,0.0,0.03999999999359716,0.07999999999992724,19.56000000005588,90.0,742.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:10:42,1647853842.538772,1800.0,4.7,79372.2,5512.42,2098709.04,7.5,319950154,383231140,1.3189370025054766e-07,4.576311720814457e-07,40.894,5.745,390.0,65,70,-45,0,0,0.0,0.11000000000058208,0.03999999999996362,19.109999999869615,66.0,229.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:10:47,1647853847.5427525,600.0,3.3,79372.22,5512.46,2098728.64,7.5,319950244,383232189,1.798568110791313e-07,2.0963310535778743e-06,40.894,5.745,24.0,66,70,-44,0,0,0.0,0.020000000004074536,0.03999999999996362,19.600000000093132,90.0,1049.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:10:52,1647853852.546738,600.0,4.2,79372.25,5512.53,2098747.74,7.5,319950244,383232591,0.0,8.033596572861101e-07,39.92,5.745,24.0,66,70,-44,0,0,0.0,0.029999999998835847,0.06999999999970896,19.100000000093132,0.0,402.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:10:57,1647853857.5506692,1800.0,1.3,79372.28,5512.59,2098767.35,7.5,319950244,383232993,0.0,8.033683461828133e-07,40.894,5.745,24.0,66,70,-44,0,0,0.0,0.029999999998835847,0.06000000000040018,19.609999999869615,0.0,402.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:11:2,1647853862.5547023,600.0,4.5,79372.32,5512.64,2098786.48,7.5,319950244,383233194,0.0,4.01675981875163e-07,40.407,5.745,24.0,66,70,-44,0,0,0.0,0.04000000000814907,0.0500000000001819,19.12999999988824,0.0,201.0,idle,0.0,[0.0],"[0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
